sample_id,project_id,project_name,no_china_signal_unique_ratio,no_china_signal_play_ratio_rowlabel,video_id,url,play_count,source_term,author_handle,caption,hashtags,hashtags_text,quality_label,quality_score,quality_reasons,china_context_hit,china_context_terms,has_cjk_desc,manual_label_relevant_irrelevant_uncertain,manual_false_negative_if_relevant,manual_notes
CS-44-09,44,蒙古族长调民歌,0.8769,0.9977,7591654499396160781,https://www.tiktok.com/@luisnake7/video/7591654499396160781,162600,mongoliansong,luisnake7,These are some of my favorite Mongolian songs the ones that made me fall in love with Mongolia and pushed me to dive deeper into the culture. This doesn’t mean these are the only Mongolian songs I like I have many more favorites but these are the songs that really helped me connect with Mongolian culture on a deeper level.,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-10,44,蒙古族长调民歌,0.8769,0.9977,7483855500258397447,https://www.tiktok.com/@mglllll/video/7483855500258397447,152800,mongoliansong,mglllll,Mongolian song part2 💁🤯#CapCut #mongolia #song #viral #mongoliansong #asian #fyppppppppppppppppppppppp #xybca #mpop#foryou ,"[""capcut"", ""mongolia"", ""song"", ""viral"", ""mongoliansong"", ""asian"", ""fyppppppppppppppppppppppp"", ""xybca"", ""mpop"", ""foryou""]","[""mongolia"", ""song"", ""viral"", ""mongoliansong"", ""asian"", ""fyppppppppppppppppppppppp"", ""xybca"", ""mpop#foryou""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-01,23,南京云锦织造技艺,0.8068,0.9935,7632561832489733384,https://www.tiktok.com/@le_sserafim/video/7632561832489733384,13000000,yunjin,le_sserafim,𝒯𝒾𝓂ℯ 𝓉ℴ 𝒸ℯ𝓁ℯ𝒷𝓇𝒶𝓉ℯ #HUHYUNJIN ✮  #CELEBRATION ,"[""huhyunjin"", ""celebration""]","[""HUHYUNJIN"", ""CELEBRATION""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-02,23,南京云锦织造技艺,0.8068,0.9935,7438943486646209808,https://www.tiktok.com/@elle_korea/video/7438943486646209808,6700000,yunjin,elle_korea,아무리 돌려도 자꾸만 현진이 나타나는데요? 다양한 표정의 현진이 끊임없이 등장하는 귀한 영상 공개🥟 @Stray Kids  #제작비지원 #hyunjin #hyunjinstraykids #straykids #fyp #foryoupage #foryou ,"[""제작비지원"", ""hyunjin"", ""hyunjinstraykids"", ""straykids"", ""fyp"", ""foryoupage"", ""foryou""]","[""제작비지원"", ""hyunjin"", ""hyunjinstraykids"", ""straykids"", ""fyp"", ""foryoupage"", ""foryou""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-03,23,南京云锦织造技艺,0.8068,0.9935,7644523853795872018,https://www.tiktok.com/@jypestraykids/video/7644523853795872018,5700000,yunjin,jypestraykids,🥟👌 #StrayKids #스트레이키즈 #현진 #Hyunjin #YouMakeStrayKidsStay,"[""straykids"", ""스트레이키즈"", ""현진"", ""hyunjin"", ""youmakestraykidsstay""]","[""StrayKids"", ""스트레이키즈"", ""현진"", ""Hyunjin"", ""YouMakeStrayKidsStay""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-04,23,南京云锦织造技艺,0.8068,0.9935,7541961645824757010,https://www.tiktok.com/@le_sserafim/video/7541961645824757010,5300000,yunjin,le_sserafim,you wish 💅  #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진,"[""le_sserafim"", ""르세라핌"", ""huhyunjin"", ""허윤진""]","[""LE_SSERAFIM"", ""르세라핌"", ""HUHYUNJIN"", ""허윤진""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-05,23,南京云锦织造技艺,0.8068,0.9935,7336805276995226888,https://www.tiktok.com/@q._.piona/video/7336805276995226888,4400000,yunjin,q._.piona,รายการอะไรก็ไม่รู้อย่างปั่น กลั้นขำสุดๆ55555555 #yunjin #huhyunjin #lesserafim #fyp ,"[""yunjin"", ""huhyunjin"", ""lesserafim"", ""fyp""]","[""yunjin"", ""huhyunjin"", ""lesserafim"", ""fyp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-06,23,南京云锦织造技艺,0.8068,0.9935,7577025747869601044,https://www.tiktok.com/@engineeratlarge/video/7577025747869601044,3900000,yunjin,engineeratlarge,"LE SSERAFIM MAMA 2023 - The day stage performance bar was set so high, kpopdom never became the same again #lesserafim #mama2023 #evepsycheandthebluebeardswife #dancebreak #huhyunjin  @le_sserafim ","[""lesserafim"", ""mama2023"", ""evepsycheandthebluebeardswife"", ""dancebreak"", ""huhyunjin""]","[""lesserafim"", ""mama2023"", ""evepsycheandthebluebeardswife"", ""dancebreak"", ""huhyunjin""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-07,23,南京云锦织造技艺,0.8068,0.9935,7571020539347602706,https://www.tiktok.com/@le_sserafim/video/7571020539347602706,3800000,yunjin,le_sserafim,Eat it up w/ #ILLIT #YUNAH 🌟🍝 #LE_SSERAFIM #HUHYUNJIN #EAT_IT_UP_SPAGHETTI  @ILLIT ,"[""illit"", ""yunah"", ""le_sserafim"", ""huhyunjin"", ""eat_it_up_spaghetti""]","[""ILLIT"", ""YUNAH"", ""LE_SSERAFIM"", ""HUHYUNJIN"", ""EAT_IT_UP_SPAGHETTI""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-08,23,南京云锦织造技艺,0.8068,0.9935,7597282368080170258,https://www.tiktok.com/@luhvm4rcus/video/7597282368080170258,3500000,yunjin,luhvm4rcus,beast - #yunjin edit || scp @chaecentre #fyp #edit #viral #lesserafim,"[""yunjin"", ""fyp"", ""edit"", ""viral"", ""lesserafim""]","[""yunjin"", ""fyp"", ""edit"", ""viral"", ""lesserafim""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-09,23,南京云锦织造技艺,0.8068,0.9935,7646039773181676821,https://www.tiktok.com/@aespa_official/video/7646039773181676821,3100000,yunjin,aespa_official,#LEMONADE w/ #HUHYUNJIN  @LE SSERAFIM #aespa  #WINTER #aespaLEMONADE ,"[""lemonade"", ""huhyunjin"", ""aespa"", ""winter"", ""aespalemonade""]","[""LEMONADE"", ""HUHYUNJIN"", ""aespa"", ""WINTER"", ""aespaLEMONADE""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-23-10,23,南京云锦织造技艺,0.8068,0.9935,7343448435791514922,https://www.tiktok.com/@yunj.in/video/7343448435791514922,3000000,yunjin,yunj.in,I WANNA BE SAAVEDD #fyp #yunjin #foryoupage #lesserafim #lesbiansoftiktok #viral #huhyunjin #dontmakethisflop #foryou #yunjinedit #easy #kpopedits ib: @mari 💞 ,"[""fyp"", ""yunjin"", ""foryoupage"", ""lesserafim"", ""lesbiansoftiktok"", ""viral"", ""huhyunjin"", ""dontmakethisflop"", ""foryou"", ""yunjinedit"", ""easy"", ""kpopedits""]","[""fyp"", ""yunjin"", ""foryoupage"", ""lesserafim"", ""lesbiansoftiktok"", ""viral"", ""huhyunjin"", ""dontmakethisflop"", ""foryou"", ""yunjinedit"", ""easy"", ""kpopedits""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-01,7,中国珠算,0.785,0.8808,7482392760788602167,https://www.tiktok.com/@sabrinakanashiro/video/7482392760788602167,12800000,abacus,sabrinakanashiro,Multiplicação no Soroban ✖️🧮 #soroban #abaco #matematica #math #mathematics #calculomental #abacus #fyp #garotasapoiamgarotas #viral_video #viralvideos ,"[""soroban"", ""abaco"", ""matematica"", ""math"", ""mathematics"", ""calculomental"", ""abacus"", ""fyp"", ""garotasapoiamgarotas"", ""viral_video"", ""viralvideos""]","[""soroban"", ""abaco"", ""matematica"", ""math"", ""mathematics"", ""calculomental"", ""abacus"", ""fyp"", ""garotasapoiamgarotas"", ""viral_video"", ""viralvideos""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-02,7,中国珠算,0.785,0.8808,7325342744824614149,https://www.tiktok.com/@superclever_official/video/7325342744824614149,11600000,abacus,superclever_official,#superclever #superznalac #franchise #abacus #school #math #mentalarithmetic #education #abacusmath #magictrick #rubikscube #magic #logic #mathtrick #magicmoment ,"[""superclever"", ""superznalac"", ""franchise"", ""abacus"", ""school"", ""math"", ""mentalarithmetic"", ""education"", ""abacusmath"", ""magictrick"", ""rubikscube"", ""magic"", ""logic"", ""mathtrick"", ""magicmoment""]","[""superclever"", ""superznalac"", ""franchise"", ""abacus"", ""school"", ""math"", ""mentalarithmetic"", ""education"", ""abacusmath"", ""magictrick"", ""rubikscube"", ""magic"", ""logic"", ""mathtrick"", ""magicmoment""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-03,7,中国珠算,0.785,0.8808,7622359163783400726,https://www.tiktok.com/@kotilensvlogging/video/7622359163783400726,8500000,abacus,kotilensvlogging,BRAINIAC ABACUS 🧮 IN COLLABORATION WITH BRAINY ACADEMY SCHOOL PRESENTS ABACUS DAY COMPETITION @Brainy Academy @KOTILENS TIEDYE 🧡 @KOTILENS OFFICIAL #abacusmath #abacustutoring #kumasitiktokers #fffffyyyyyppppp #viral_video @Dr Frank Amoakohene ,"[""abacusmath"", ""abacustutoring"", ""kumasitiktokers"", ""fffffyyyyyppppp"", ""viral_video""]","[""abacusmath"", ""abacustutoring"", ""kumasitiktokers"", ""fffffyyyyyppppp"", ""viral_video""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-04,7,中国珠算,0.785,0.8808,7107107138106952986,https://www.tiktok.com/@teachaaaivy/video/7107107138106952986,6800000,abacus,teachaaaivy,FINGER ABACUS: SUBTRACTION #teknik #mathdali #mathbilis #fingerabacus #easymath #kidscantell #maths #fyp #foryou #foryoupage #magbilangtayo #fingermath #abacus #subtraction #subtractionstrategy #subtraction,"[""teknik"", ""mathdali"", ""mathbilis"", ""fingerabacus"", ""easymath"", ""kidscantell"", ""maths"", ""fyp"", ""foryou"", ""foryoupage"", ""magbilangtayo"", ""fingermath"", ""abacus"", ""subtraction"", ""subtractionstrategy""]","[""teknik"", ""mathdali"", ""mathbilis"", ""fingerabacus"", ""easymath"", ""kidscantell"", ""maths"", ""fyp"", ""foryou"", ""foryoupage"", ""magbilangtayo"", ""fingermath"", ""abacus"", ""subtraction"", ""subtractionstrategy""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-05,7,中国珠算,0.785,0.8808,7226305012945751298,https://www.tiktok.com/@abacustutoring/video/7226305012945751298,6500000,abacus,abacustutoring,📍Abacus Tutoring Sydney | NSW | Australia ✉️Email us for enquiries  #smart #quickmaths #abacustutoring #abacus #sydney #mentalmath #smartkids #australia ,"[""smart"", ""quickmaths"", ""abacustutoring"", ""abacus"", ""sydney"", ""mentalmath"", ""smartkids"", ""australia""]","[""smart"", ""quickmaths"", ""abacustutoring"", ""abacus"", ""sydney"", ""mentalmath"", ""smartkids"", ""australia""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-06,7,中国珠算,0.785,0.8808,7373324627830967558,https://www.tiktok.com/@sabrinakanashiro/video/7373324627830967558,6400000,abacus,sabrinakanashiro,"Quem me segue aqui já conhece essa técnica, né? 😳  Muuuito impressionante!  #soroban #abacus #calculo #matematica #math ","[""soroban"", ""abacus"", ""calculo"", ""matematica"", ""math""]","[""soroban"", ""abacus"", ""calculo"", ""matematica"", ""math""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-07,7,中国珠算,0.785,0.8808,7646757437697051925,https://www.tiktok.com/@mohalideenpangand/video/7646757437697051925,5800000,abacus,mohalideenpangand,♾️aura🗿#math #abacus #studentlife #fyp #mathedits ,"[""math"", ""abacus"", ""studentlife"", ""fyp"", ""mathedits""]","[""abacus"", ""studentlife"", ""fyp"", ""mathedits""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-08,7,中国珠算,0.785,0.8808,7179276797815557382,https://www.tiktok.com/@france3grandest/video/7179276797815557382,5000000,abacus,france3grandest,Une méthode incroyable pour calculer 🧮 #math #mathematiques #abacus #calcul #genie #ecole #enfant #education #abacus_school #tiktokacademy #school ,"[""math"", ""mathematiques"", ""abacus"", ""calcul"", ""genie"", ""ecole"", ""enfant"", ""education"", ""abacus_school"", ""tiktokacademy"", ""school""]","[""math"", ""mathematiques"", ""abacus"", ""calcul"", ""genie"", ""ecole"", ""enfant"", ""education"", ""abacus_school"", ""tiktokacademy"", ""school""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-09,7,中国珠算,0.785,0.8808,7390600613551197471,https://www.tiktok.com/@elizabxth_25/video/7390600613551197471,4900000,abacus,elizabxth_25,"In abacus class I always thought it was cooler if I didnt move my fingers and did it all in my head, but my friends tell me the finger motions are cool… #abacus","[""abacus""]","[""abacus""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-07-10,7,中国珠算,0.785,0.8808,7388617277287009567,https://www.tiktok.com/@elizabxth_25/video/7388617277287009567,4500000,abacus,elizabxth_25,Flash abacus (I’m adding the numbers that are flashing on the screen) #abacus ,"[""abacus""]","[""abacus""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-01,4,送王船,0.7606,0.9519,7279994056485145863,https://www.tiktok.com/@longchunchun/video/7279994056485145863,5700000,ongchun,longchunchun,Thích cái cách mà cô ấy phá tài sản để mè nheo những tài sản mới 😂 #longchun #tunpham,[],"[""longchun"", ""tunpham""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-02,4,送王船,0.7606,0.9519,7450702243860368658,https://www.tiktok.com/@blogtamsu.xh/video/7450702243860368658,3500000,ongchun,blogtamsu.xh,"Vợ Long Chun l.ộ diện hậu sinh con gái đầu lòng, đã yêu nhau được 5 năm, Tun Phạm bật mí thêm chi tiết s.ố.c  #tqdshni #btsmedia #blogtamsu #socialnews #tiktoknews #trending #xuhuongtiktok #xuhuong #tiktokviral #xh #longchun #sinhcon #volongchun","[""tqdshni"", ""btsmedia"", ""blogtamsu"", ""socialnews"", ""tiktoknews"", ""trending"", ""xuhuongtiktok"", ""xuhuong"", ""tiktokviral"", ""xh"", ""longchun"", ""sinhcon"", ""volongchun""]","[""tqdshni"", ""btsmedia"", ""blogtamsu"", ""socialnews"", ""tiktoknews"", ""trending"", ""xuhuongtiktok"", ""xuhuong"", ""tiktokviral"", ""xh"", ""longchun"", ""sinhcon"", ""volongchun""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-03,4,送王船,0.7606,0.9519,7361632655999356178,https://www.tiktok.com/@longchunchun/video/7361632655999356178,3000000,ongchun,longchunchun,Thích cái cách cô ấy giở mặt 🥹,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-04,4,送王船,0.7606,0.9519,6949753806984891649,https://www.tiktok.com/@ong_chu_nha_que/video/6949753806984891649,2000000,ongchun,ong_chu_nha_que,Hậu quả thử thách sức mạnh 💪 cùng Ông Chú 🥲🥲 #fyp #ongchunhaque #donhaque,"[""fyp"", ""ongchunhaque"", ""donhaque""]","[""fyp"", ""ongchunhaque"", ""donhaque""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-05,4,送王船,0.7606,0.9519,7276321932377607442,https://www.tiktok.com/@longchunchun/video/7276321932377607442,1800000,ongchun,longchunchun,Tuyệt chiêu của phụ nữ 😂 #longchun #tunpham ,[],"[""longchun"", ""tunpham""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-06,4,送王船,0.7606,0.9519,7185883560182697218,https://www.tiktok.com/@_s_i_l_a_s__/video/7185883560182697218,1100000,ongchun,_s_i_l_a_s__,"Long Chun được ông bà độ | GEN Z CHẢ BÍT Z | 13 | Long Chun, Đức Anh, Thiên Ân #longchun #ducanh #mepodcast #metaverseentertainment #genzchabitz","[""longchun"", ""ducanh"", ""mepodcast"", ""metaverseentertainment"", ""genzchabitz""]","[""longchun"", ""ducanh"", ""mepodcast"", ""metaverseentertainment"", ""genzchabitz""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-07,4,送王船,0.7606,0.9519,7518728654650608914,https://www.tiktok.com/@leemoniloves.you/video/7518728654650608914,396400,wangkang,leemoniloves.you,"Sebaguss inii bukit wangkang dikubu raya,yang cinta sama alam dan suka mendaki haruss pergi ketempat indah ini🫶🏻🫶🏻#gunungwangkangkalbar #kuburaya #bukitwangkang #fyp #trending #peyepe ","[""gunungwangkangkalbar"", ""kuburaya"", ""bukitwangkang"", ""fyp"", ""trending"", ""peyepe""]","[""kuburaya"", ""bukitwangkang"", ""fyp"", ""trending"", ""peyepe""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-08,4,送王船,0.7606,0.9519,7640433203278269704,https://www.tiktok.com/@ongchunataneee/video/7640433203278269704,267300,ongchun,ongchunataneee,"Là 1 gamer chân chính, dù có xảy ra chuyện gì cũng không bao giờ AFK👌🔥#lienquan #lienquanmobile #ongchunata #xuhuong ","[""lienquan"", ""lienquanmobile"", ""ongchunata"", ""xuhuong""]","[""lienquanmobile"", ""ongchunata"", ""xuhuong""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-09,4,送王船,0.7606,0.9519,7641179786454371591,https://www.tiktok.com/@ongchunataneee/video/7641179786454371591,254400,ongchun,ongchunataneee,Nếu gặp Nata và Dê ra trong 1 team thì các bạn hãy nhẹ nhàng với họ nhé😋🔥#lienquan #lienquanmobile #ongchunata #xuhuong ,"[""lienquan"", ""lienquanmobile"", ""ongchunata"", ""xuhuong""]","[""lienquanmobile"", ""ongchunata"", ""xuhuong""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-04-10,4,送王船,0.7606,0.9519,7440819561181596935,https://www.tiktok.com/@truongchunhat6973/video/7440819561181596935,228500,ongchun,truongchunhat6973,Không ngờ #truongchunhat ,"[""truongchunhat""]","[""truongchunhat""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-01,26,格萨(斯)尔史诗传统,0.75,0.9669,7558969095731825951,https://www.tiktok.com/@tehocana3333/video/7558969095731825951,496400,gesar,tehocana3333,Replying to @yiyi_.gym Busca el video de donde viene este comentario #nesara #gesara #soberano #libre #revelaciones369 ,"[""nesara"", ""gesara"", ""soberano"", ""libre"", ""revelaciones369""]","[""nesara"", ""gesara"", ""soberano"", ""libre"", ""revelaciones369""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-02,26,格萨(斯)尔史诗传统,0.75,0.9669,7489266531939978542,https://www.tiktok.com/@lauragarzonm55/video/7489266531939978542,171600,gesar,lauragarzonm55,Respuesta a @👽Cristian369👽 #gesara #nesaragesara #eradorada #portal abundancia #cambio #transformacion #despertardelaconciencia ,"[""gesara"", ""nesaragesara"", ""eradorada"", ""portal"", ""cambio"", ""transformacion"", ""despertardelaconciencia""]","[""gesara"", ""nesaragesara"", ""eradorada"", ""portal"", ""cambio"", ""transformacion"", ""despertardelaconciencia""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-03,26,格萨(斯)尔史诗传统,0.75,0.9669,7227485817269226757,https://www.tiktok.com/@marcoruizinvestment/video/7227485817269226757,95700,gesar,marcoruizinvestment,#gesara #gesaranesara #reseteomundial #colapsoeconomico #zimbabwe #gold #cbdc #dolarzimbabwe #hiperinflacion #thebigresetmovie #reseteconomico ,"[""gesara"", ""gesaranesara"", ""reseteomundial"", ""colapsoeconomico"", ""zimbabwe"", ""gold"", ""cbdc"", ""dolarzimbabwe"", ""hiperinflacion"", ""thebigresetmovie"", ""reseteconomico""]","[""gesara"", ""gesaranesara"", ""reseteomundial"", ""colapsoeconomico"", ""zimbabwe"", ""gold"", ""cbdc"", ""dolarzimbabwe"", ""hiperinflacion"", ""thebigresetmovie"", ""reseteconomico""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-04,26,格萨(斯)尔史诗传统,0.75,0.9669,7645934354337631495,https://www.tiktok.com/@elisaabuyy/video/7645934354337631495,87300,gesar,elisaabuyy,gesar geser mulu,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-05,26,格萨(斯)尔史诗传统,0.75,0.9669,7559551220294159627,https://www.tiktok.com/@criptobuga2026/video/7559551220294159627,85600,gesar,criptobuga2026,NESARA/ GESARA se esta dando y la AMBUNDANCIA llegará,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-06,26,格萨(斯)尔史诗传统,0.75,0.9669,7635016228393815327,https://www.tiktok.com/@tehocana3333/video/7635016228393815327,83700,gesar,tehocana3333,Replying to @antuco79  ya se esta manifestando . #nesara #gesara #nesaragesara ,"[""nesara"", ""gesara"", ""nesaragesara""]","[""nesara"", ""gesara"", ""nesaragesara""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-07,26,格萨(斯)尔史诗传统,0.75,0.9669,7251659832724393258,https://www.tiktok.com/@coldbeerbackup/video/7251659832724393258,80400,gesar,coldbeerbackup,GESARA NESARA #greenscreenvideo #gesara #nesara #derekjohnson #revaluation #thefutureisnow  #thefuture #foryou #foryoupage  #viral ,"[""greenscreenvideo"", ""gesara"", ""nesara"", ""derekjohnson"", ""revaluation"", ""thefutureisnow"", ""thefuture"", ""foryou"", ""foryoupage"", ""viral""]","[""greenscreenvideo"", ""gesara"", ""nesara"", ""derekjohnson"", ""revaluation"", ""thefutureisnow"", ""thefuture"", ""foryou"", ""foryoupage"", ""viral""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-08,26,格萨(斯)尔史诗传统,0.75,0.9669,7647052515426438422,https://www.tiktok.com/@campy._311/video/7647052515426438422,77600,gesar,campy._311,#campy_vsp înțelege Alegesar prafuuuu faaa,"[""campy_vsp""]","[""campy_vsp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-26-09,26,格萨(斯)尔史诗传统,0.75,0.9669,7602493076044631314,https://www.tiktok.com/@tenzom_8/video/7602493076044631314,76100,gesar,tenzom_8,"From the Epic of King Gesar: In Gesar’s absence, the King of Hor, driven by pride and desire, abducts Queen Sechen Dugmo. Though taken by force, she remains unbroken in spirit. This act shatters moral order, ignites the Great War of Hor, and calls Gesar back to restore dharma. I am deeply fortunate to have been given the opportunity to portray Sechen Dugmo a symbol of strength, patience, and unwavering loyalty 🦢❤️#fyp#linggesar#creatorsearchinsight ","[""fyp"", ""linggesar"", ""creatorsearchinsight""]",[],likely_relevant,7,"[""source_hit"", ""project_term_hits:3"", ""core_term_hits:2""]",False,[],False,,,
CS-26-10,26,格萨(斯)尔史诗传统,0.75,0.9669,7378594324377832737,https://www.tiktok.com/@sandralevel_artist/video/7378594324377832737,70200,gesar,sandralevel_artist,Antwoorden op @adjaijagesar #VoiceEffects #fyp #voorjou #hindoestaans #hindoestanenbelike #suriname  #surinametiktokers #reactie #funnyvideos #animalsoftiktok #positivity #meme #funnymemes #priyatiktokvideo  #sandralevel ,"[""VoiceEffects"", ""fyp"", ""voorjou"", ""hindoestaans"", ""hindoestanenbelike"", ""suriname"", ""surinametiktokers"", ""reactie"", ""funnyvideos"", ""animalsoftiktok"", ""positivity"", ""meme"", ""funnymemes"", ""priyatiktokvideo"", ""sandralevel""]","[""VoiceEffects"", ""fyp"", ""voorjou"", ""hindoestaans"", ""hindoestanenbelike"", ""suriname"", ""surinametiktokers"", ""reactie"", ""funnyvideos"", ""animalsoftiktok"", ""positivity"", ""meme"", ""funnymemes"", ""priyatiktokvideo"", ""sandralevel""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-01,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7506941565517171986,https://www.tiktok.com/@yours_sheri..999/video/7506941565517171986,892900,muqam,yours_sheri..999,holi holi hasil muqam hunda ay#kamranesticx1#foryou #foryoupage #trending #trendingvideo #viral #video ,"[""kamranesticx1"", ""foryou"", ""foryoupage"", ""trending"", ""trendingvideo"", ""viral"", ""video""]","[""foryoupage"", ""trending"", ""trendingvideo"", ""viral"", ""video""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-02,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7507728712117308679,https://www.tiktok.com/@ulfhetofficiall/video/7507728712117308679,849600,muqam,ulfhetofficiall,#keş  #music  #muqam ,"[""keş"", ""music"", ""muqam""]","[""keş"", ""music"", ""muqam""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-03,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7647176376525065492,https://www.tiktok.com/@nomi_bhai_999/video/7647176376525065492,482100,muqam,nomi_bhai_999,ka ta zma pa zrha ke khpl muqam oweni kana ashan#please #tiktok #unfrezzmyaccount #viralvideo #kr @NOMAN KHAN ,"[""please"", ""tiktok"", ""unfrezzmyaccount"", ""viralvideo"", ""kr""]","[""tiktok"", ""unfrezzmyaccount"", ""viralvideo"", ""kr""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-43-04,43,新疆维吾尔木卡姆艺术,0.7209,0.8429,7649087983668235528,https://www.tiktok.com/@yousabzai3/video/7649087983668235528,415900,muqam,yousabzai3,Allah de wrla jannat ke ala. Muqam wrke 😢💔 @Waliullah SAHIBZADA @👑 Pindi king 👑 @Mr Jerry ,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
